2017-05-27 10:08:05.523 [Thread-0] INFO  appium - start appium
2017-05-27 10:55:03.950 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] able=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,60][105,228]\" resource-id=\"com.ymatou.shop:id\/iv_include_titlebar_back\" instance=\"0\"\/><android.widget.LinearLayout index=\"1\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[292,93][787,195]\" resource-id=\"\" instance=\"3\"><android.widget.TextView index=\"0\" text=\"代代小天地\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[292,93][787,154]\" resource-id=\"com.ymatou.shop:id\/tv_include_titlebar_title\" instance=\"0\"\/><android.widget.TextView index=\"1\" text=\"距结束 42:05:08\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[433,154][646,195]\" resource-id=\"com.ymatou.shop:id\/htc_include_titlebar_timecounter\" instance=\"1\"\/><\/android.widget.LinearLayout><android.view.View index=\"2\" text=\"\" class=\"android.view.View\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,227][1080,228]\" resource-id=\"\" instance=\"0\"\/><\/android.widget.RelativeLayout><android.view.View index=\"1\" text=\"\" class=\"android.view.View\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,227][1080,228]\" resource-id=\"\" instance=\"1\"\/><android.widget.LinearLayout index=\"2\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[894,60][1080,228]\" resource-id=\"\" instance=\"4\"><android.widget.LinearLayout NAF=\"true\" index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" 
2017-05-27 10:55:03.951 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] bounds=\"[894,72][954,216]\" resource-id=\"com.ymatou.shop:id\/scv_product_list_header_cart\" instance=\"5\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[894,72][954,216]\" resource-id=\"com.ymatou.shop:id\/rl_bubble_message\" instance=\"2\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[894,114][954,174]\" resource-id=\"com.ymatou.shop:id\/iv_shopping_cart\" instance=\"1\"\/><\/android.widget.RelativeLayout><\/android.widget.Lin
2017-05-27 10:55:03.951 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:03.952 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:55:03.956 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] earLayout><android.widget.LinearLayout index=\"1\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[954,60][1080,228]\" resource-id=\"com.ymatou.shop:id\/abmv_product_list_header_more\" instance=\"6\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[954,60][1080,228]\" resource-id=\"\" instance=\"7\"><android.widget.RelativeLayout NAF=\"true\" index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[954,60][1080,228]\" resource-id=\"com.ymatou.shop:id\/ll_titlebar_msg_more\" instance=\"3\"><android.view.View index=\"0\" text=\"\" class=\"android.view.View\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[1044,99][1062,117]\" resource-id=\"com.ymatou.shop:id\/cv_titlebar_msg_point_tip\" instance=\"2\"\/><android.widget.ImageView index=\"1\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[993,120][1041,168]\" resource-id=\"com.ymatou.shop:id\/iv_titlebar_msg_more\" instance=\"2\"\/><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><\/android.widget.LinearLayout><\/android.widget.LinearLayout><\/android.widget.RelativeLayout><android.widget.RelativeLayout index=\"1\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,228][1080,1920]\" resource-id=\"\" instance=\"4\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,228][1080,1920]\" resou
2017-05-27 10:55:03.956 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] rce-id=\"com.ymatou.shop:id\/ymtll_product_list\" instance=\"3\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,228][1080,1920]\" resource-id=\"com.ymatou.shop:id\/ptrlv_product_list\" instance=\"8\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,228][1080,1920]\" resource-id=\"\" instance=\"4\"><android.widget.ListView index=\"0\" text=\"\" class=\"android.widget.ListView\" package=\"com.ymatou.shop\" content-desc=\"\" checkabl
2017-05-27 10:55:03.957 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:03.958 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:55:03.959 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] e=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"true\" focused=\"true\" scrollable=\"true\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,228][1080,1920]\" resource-id=\"android:id\/list\" instance=\"0\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,228][1080,558]\" resource-id=\"\" instance=\"9\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,228][1080,396]\" resource-id=\"com.ymatou.shop:id\/rl_header_seller_info\" instance=\"5\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[36,252][156,372]\" resource-id=\"com.ymatou.shop:id\/amv_live_detail_sellerinfo_avatar\" instance=\"6\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[36,252][156,372]\" resource-id=\"com.ymatou.shop:id\/fciv_avatar_medal_avatar\" instance=\"3\"\/><\/android.widget.RelativeLayout><android.widget.RelativeLayout index=\"1
2017-05-27 10:55:03.959 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:03.961 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:55:03.966 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] \" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[180,258][685,372]\" resource-id=\"\" instance=\"7\"><android.widget.TextView index=\"0\" text=\"代代小天地\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[180,258][360,307]\" resource-id=\"com.ymatou.shop:id\/tv_header_seller_name\" instance=\"2\"\/><android.widget.LinearLayout index=\"1\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[180,331][685,372]\" resource-id=\"\" instance=\"10\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[180,331][348,372]\" resource-id=\"com.ymatou.shop:id\/gslv_seller_info_level\" instance=\"11\"><android.widget.TextView index=\"0\" text=\"专业买手\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[180,331][300,372]\" resource-id=\"com.ymatou.shop:id\/tv_seller_level_view_describe\" instance=\"3\"\/><android.widget.TextView index=\"1\" text=\"4.9\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[306,331][348,372]\" resource-id=\"com.ymatou.shop:id\/tv_seller_level_view_score\" instance=\"4\"\/><\/android.widget.LinearLayout><android.widget.LinearLayout index=\"1\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[372,331][474,372]\" resource-id=\"com.ymatou.shop:id\/gslv_seller_info_country\" instance=\"12\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[372,333][408,369]\" resource-id=\"com.ymatou.shop:id\/fciv_global_country_flag\" instance=\"4\"\/><android.widget.TextView index=\"1\" text=\"美国\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[414,331][474,372]\" resource-id=\"com.ymatou.shop:id\/tv_global_country_name\" instance=\"5\"\/><\/android.widget.LinearLayout><android.widget.LinearLayout index=\"2\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[498,331][685,372]\" resource-id=\"com.ymatou.shop:id\/gslv_seller_info_fans_num\" instance=\"13\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[498,333][534,369]\" resource-id=\"com.ymatou.shop:id\/fciv_global_country_flag\" instance=\"5\"\/><android.widget.TextView index=\"1\" text=\"粉丝47003\" class=\"android.widget.TextView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[540,331][685,372]\" resource-id=\"com.ymatou.shop:id\/tv_global_country_name\" instance=\"6\"\/><\/android.widget.LinearLayout><\/android.widget.LinearLayout><\/android.widget.RelativeLayout><android.widget.LinearLayout index=\"2\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[858,228][1080,396]\" resource-id=\"\" instance=\"14\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[858,265][1050,358]\" resource-id=\"com.ymatou.shop:id\/fb_header_follow_seller\" instance=\"15\"><andro
2017-05-27 10:55:03.967 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:55:03.968 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
